Procedure date,Patient...2,MRN,Weight (kg),D.O.B.,Age (days),Age (months) - days/30,Species,"Procedure  type (BPV, PDA PMI, PV Stent)",Procedure time (min),RADPAD Drape Used? Y/N,Total fluoro time (sec),Total fluoro time (min),ID,Occupation,Dose
2023-03-01T00:00:00Z,Mayberry,484036,23.8,2018-11-18T00:00:00Z,1564,52.13333333,Canine,PDA,110,N,150,2.5,101,Resident 2,1.44
2023-03-01T00:00:00Z,Mayberry,484036,23.8,2018-11-18T00:00:00Z,1564,52.13333333,Canine,PDA,110,N,150,2.5,101,TEE,3.77
2023-03-01T00:00:00Z,Mayberry,484036,23.8,2018-11-18T00:00:00Z,1564,52.13333333,Canine,PDA,110,N,150,2.5,101,Anesthesia,1.82
2023-03-15T00:00:00Z,CJ,472892,15.4,2021-04-25T00:00:00Z,689,22.96666667,Canine,BPV,45,N,258,4.3,102,Faculty,2.15
2023-03-15T00:00:00Z,CJ,472892,15.4,2021-04-25T00:00:00Z,689,22.96666667,Canine,BPV,45,N,258,4.3,102,Tech 1,0
2023-03-15T00:00:00Z,CJ,472892,15.4,2021-04-25T00:00:00Z,689,22.96666667,Canine,BPV,45,N,258,4.3,102,Resident 1,14.93
2023-03-15T00:00:00Z,CJ,472892,15.4,2021-04-25T00:00:00Z,689,22.96666667,Canine,BPV,45,N,258,4.3,102,Resident 2,3.76
2023-03-15T00:00:00Z,CJ,472892,15.4,2021-04-25T00:00:00Z,689,22.96666667,Canine,BPV,45,N,258,4.3,102,Anesthesia,17.46
2023-03-22T00:00:00Z,Moo,265977,16,2020-10-02T00:00:00Z,901,30.03333333,Canine,BPV,85,N,610,10.16666667,103,Faculty,0.03
2023-03-22T00:00:00Z,Moo,265977,16,2020-10-02T00:00:00Z,901,30.03333333,Canine,BPV,85,N,610,10.16666667,103,Tech 1,0.08
2023-03-22T00:00:00Z,Moo,265977,16,2020-10-02T00:00:00Z,901,30.03333333,Canine,BPV,85,N,610,10.16666667,103,Resident 1,15.17
2023-03-22T00:00:00Z,Moo,265977,16,2020-10-02T00:00:00Z,901,30.03333333,Canine,BPV,85,N,610,10.16666667,103,Resident 2,12.79
2023-03-22T00:00:00Z,Moo,265977,16,2020-10-02T00:00:00Z,901,30.03333333,Canine,BPV,85,N,610,10.16666667,103,Anesthesia,1.89
2023-03-29T00:00:00Z,Whiskey,484602,26.3,2019-08-22T00:00:00Z,1315,43.83333333,Canine,BPV,63,N,635,10.58333333,104,Faculty,0.23
2023-03-29T00:00:00Z,Whiskey,484602,26.3,2019-08-22T00:00:00Z,1315,43.83333333,Canine,BPV,63,N,635,10.58333333,104,Tech 1,0.06
2023-03-29T00:00:00Z,Whiskey,484602,26.3,2019-08-22T00:00:00Z,1315,43.83333333,Canine,BPV,63,N,635,10.58333333,104,Resident 1,36.92
2023-03-29T00:00:00Z,Whiskey,484602,26.3,2019-08-22T00:00:00Z,1315,43.83333333,Canine,BPV,63,N,635,10.58333333,104,Resident 2,10.86
2023-03-29T00:00:00Z,Whiskey,484602,26.3,2019-08-22T00:00:00Z,1315,43.83333333,Canine,BPV,63,N,635,10.58333333,104,TEE,0.54
2023-03-29T00:00:00Z,Whiskey,484602,26.3,2019-08-22T00:00:00Z,1315,43.83333333,Canine,BPV,63,N,635,10.58333333,104,Anesthesia,62.13
2023-03-29T00:00:00Z,Huckleberry Hound,485506,18.7,2022-08-19T00:00:00Z,222,7.4,Canine,BPV,61,N,507,8.45,105,Faculty,0.92
2023-03-29T00:00:00Z,Huckleberry Hound,485506,18.7,2022-08-19T00:00:00Z,222,7.4,Canine,BPV,61,N,507,8.45,105,Tech 1,0.06
2023-03-29T00:00:00Z,Huckleberry Hound,485506,18.7,2022-08-19T00:00:00Z,222,7.4,Canine,BPV,61,N,507,8.45,105,Resident 1,7.4
2023-03-29T00:00:00Z,Huckleberry Hound,485506,18.7,2022-08-19T00:00:00Z,222,7.4,Canine,BPV,61,N,507,8.45,105,Resident 2,3.02
2023-03-29T00:00:00Z,Huckleberry Hound,485506,18.7,2022-08-19T00:00:00Z,222,7.4,Canine,BPV,61,N,507,8.45,105,Anesthesia,3
2023-04-05T00:00:00Z,Phinias,484852,9.2,2022-12-23T00:00:00Z,103,3.433333333,Canine,BPV,65,N,395,6.583333333,106,Faculty,0.13
2023-04-05T00:00:00Z,Phinias,484852,9.2,2022-12-23T00:00:00Z,103,3.433333333,Canine,BPV,65,N,395,6.583333333,106,Tech 1,0
2023-04-05T00:00:00Z,Phinias,484852,9.2,2022-12-23T00:00:00Z,103,3.433333333,Canine,BPV,65,N,395,6.583333333,106,Resident 1,54.3
2023-04-05T00:00:00Z,Phinias,484852,9.2,2022-12-23T00:00:00Z,103,3.433333333,Canine,BPV,65,N,395,6.583333333,106,Resident 2,0.41
2023-04-05T00:00:00Z,Phinias,484852,9.2,2022-12-23T00:00:00Z,103,3.433333333,Canine,BPV,65,N,395,6.583333333,106,Anesthesia,21.56
2023-04-05T00:00:00Z,Sadie Mae,241517,12.7,2019-03-23T00:00:00Z,1474,49.13333333,Canine,BPV,130,N,585,9.75,107,Faculty,1.63
2023-04-05T00:00:00Z,Sadie Mae,241517,12.7,2019-03-23T00:00:00Z,1474,49.13333333,Canine,BPV,130,N,585,9.75,107,Tech 1,0.06
2023-04-05T00:00:00Z,Sadie Mae,241517,12.7,2019-03-23T00:00:00Z,1474,49.13333333,Canine,BPV,130,N,585,9.75,107,Resident 1,66.58
2023-04-05T00:00:00Z,Sadie Mae,241517,12.7,2019-03-23T00:00:00Z,1474,49.13333333,Canine,BPV,130,N,585,9.75,107,Resident 2,3.33
2023-04-05T00:00:00Z,Sadie Mae,241517,12.7,2019-03-23T00:00:00Z,1474,49.13333333,Canine,BPV,130,N,585,9.75,107,Anesthesia,23.83
2023-04-12T00:00:00Z,Ivy,485169,3.8,2022-09-10T00:00:00Z,214,7.133333333,Canine,BPV,50,N,415,6.916666667,108,Faculty,0.48
2023-04-12T00:00:00Z,Ivy,485169,3.8,2022-09-10T00:00:00Z,214,7.133333333,Canine,BPV,50,N,415,6.916666667,108,Tech 1,0
2023-04-12T00:00:00Z,Ivy,485169,3.8,2022-09-10T00:00:00Z,214,7.133333333,Canine,BPV,50,N,415,6.916666667,108,Resident 1,4.51
2023-04-12T00:00:00Z,Ivy,485169,3.8,2022-09-10T00:00:00Z,214,7.133333333,Canine,BPV,50,N,415,6.916666667,108,Resident 2,0.02
2023-04-12T00:00:00Z,Ivy,485169,3.8,2022-09-10T00:00:00Z,214,7.133333333,Canine,BPV,50,N,415,6.916666667,108,Anesthesia,1.74
2023-04-12T00:00:00Z,Kyra,477795,28.6,2012-08-06T00:00:00Z,3901,130.0333333,Canine,PMI,115,N,324,5.4,109,Faculty,2.41
2023-04-12T00:00:00Z,Kyra,477795,28.6,2012-08-06T00:00:00Z,3901,130.0333333,Canine,PMI,115,N,324,5.4,109,Tech 1,0.01
2023-04-12T00:00:00Z,Kyra,477795,28.6,2012-08-06T00:00:00Z,3901,130.0333333,Canine,PMI,115,N,324,5.4,109,Resident 1,5.09
2023-04-12T00:00:00Z,Kyra,477795,28.6,2012-08-06T00:00:00Z,3901,130.0333333,Canine,PMI,115,N,324,5.4,109,Resident 2,3
2023-04-12T00:00:00Z,Kyra,477795,28.6,2012-08-06T00:00:00Z,3901,130.0333333,Canine,PMI,115,N,324,5.4,109,Anesthesia,2.33
2023-04-19T00:00:00Z,Bella,242587,23,2017-07-13T00:00:00Z,2106,70.2,Canine,PV Stent,173,N,2243,37.38333333,110,Faculty,6.04
2023-04-19T00:00:00Z,Bella,242587,23,2017-07-13T00:00:00Z,2106,70.2,Canine,PV Stent,173,N,2243,37.38333333,110,Tech 1,0.02
2023-04-19T00:00:00Z,Bella,242587,23,2017-07-13T00:00:00Z,2106,70.2,Canine,PV Stent,173,N,2243,37.38333333,110,Resident 1,48.21
2023-04-19T00:00:00Z,Bella,242587,23,2017-07-13T00:00:00Z,2106,70.2,Canine,PV Stent,173,N,2243,37.38333333,110,Resident 2,16.25
2023-04-19T00:00:00Z,Bella,242587,23,2017-07-13T00:00:00Z,2106,70.2,Canine,PV Stent,173,N,2243,37.38333333,110,TEE,1.41
2023-04-19T00:00:00Z,Bella,242587,23,2017-07-13T00:00:00Z,2106,70.2,Canine,PV Stent,173,N,2243,37.38333333,110,Anesthesia,146.79
2023-04-20T00:00:00Z,Bleu,481695,14.7,2021-07-02T00:00:00Z,657,21.9,Canine,BPV,50,N,318,5.3,111,Faculty,1.13
2023-04-20T00:00:00Z,Bleu,481695,14.7,2021-07-02T00:00:00Z,657,21.9,Canine,BPV,50,N,318,5.3,111,Tech 1,0
2023-04-20T00:00:00Z,Bleu,481695,14.7,2021-07-02T00:00:00Z,657,21.9,Canine,BPV,50,N,318,5.3,111,Resident 1,7.16
2023-04-20T00:00:00Z,Bleu,481695,14.7,2021-07-02T00:00:00Z,657,21.9,Canine,BPV,50,N,318,5.3,111,Resident 2,7.78
2023-04-20T00:00:00Z,Bleu,481695,14.7,2021-07-02T00:00:00Z,657,21.9,Canine,BPV,50,N,318,5.3,111,Anesthesia,8.24
2023-05-03T00:00:00Z,Callie,483852,5,2022-12-07T00:00:00Z,147,4.9,Canine,PDA,81,N,275,4.583333333,112,Faculty,0.02
2023-05-03T00:00:00Z,Callie,483852,5,2022-12-07T00:00:00Z,147,4.9,Canine,PDA,81,N,275,4.583333333,112,Tech 1,0.08
2023-05-03T00:00:00Z,Callie,483852,5,2022-12-07T00:00:00Z,147,4.9,Canine,PDA,81,N,275,4.583333333,112,Resident 1,1.21
2023-05-03T00:00:00Z,Callie,483852,5,2022-12-07T00:00:00Z,147,4.9,Canine,PDA,81,N,275,4.583333333,112,Resident 2,0.18
2023-05-03T00:00:00Z,Callie,483852,5,2022-12-07T00:00:00Z,147,4.9,Canine,PDA,81,N,275,4.583333333,112,Anesthesia,1.03
2023-05-10T00:00:00Z,Misty,487285,8.2,2023-01-15T00:00:00Z,115,3.833333333,Canine,PDA,110,N,113,1.883333333,113,Faculty,1.91
2023-05-10T00:00:00Z,Misty,487285,8.2,2023-01-15T00:00:00Z,115,3.833333333,Canine,PDA,110,N,113,1.883333333,113,Tech 1,0.08
2023-05-10T00:00:00Z,Misty,487285,8.2,2023-01-15T00:00:00Z,115,3.833333333,Canine,PDA,110,N,113,1.883333333,113,Resident 1,1.33
2023-05-10T00:00:00Z,Misty,487285,8.2,2023-01-15T00:00:00Z,115,3.833333333,Canine,PDA,110,N,113,1.883333333,113,Resident 2,1.59
2023-05-10T00:00:00Z,Misty,487285,8.2,2023-01-15T00:00:00Z,115,3.833333333,Canine,PDA,110,N,113,1.883333333,113,TEE,0.59
2023-05-10T00:00:00Z,Misty,487285,8.2,2023-01-15T00:00:00Z,115,3.833333333,Canine,PDA,110,N,113,1.883333333,113,Anesthesia,0.79
2023-05-10T00:00:00Z,Cotton,483835,13.5,2010-05-21T00:00:00Z,4737,157.9,Canine,PMI,120,N,556,9.266666667,114,Faculty,5.4
2023-05-10T00:00:00Z,Cotton,483835,13.5,2010-05-21T00:00:00Z,4737,157.9,Canine,PMI,120,N,556,9.266666667,114,Tech 1,0
2023-05-10T00:00:00Z,Cotton,483835,13.5,2010-05-21T00:00:00Z,4737,157.9,Canine,PMI,120,N,556,9.266666667,114,Resident 1,37.09
2023-05-10T00:00:00Z,Cotton,483835,13.5,2010-05-21T00:00:00Z,4737,157.9,Canine,PMI,120,N,556,9.266666667,114,Resident 2,3.59
2023-05-10T00:00:00Z,Cotton,483835,13.5,2010-05-21T00:00:00Z,4737,157.9,Canine,PMI,120,N,556,9.266666667,114,TEE,0.89
2023-05-10T00:00:00Z,Cotton,483835,13.5,2010-05-21T00:00:00Z,4737,157.9,Canine,PMI,120,N,556,9.266666667,114,Anesthesia,39.45
2023-05-17T00:00:00Z,Beans,481365,4.4,2022-09-20T00:00:00Z,239,7.966666667,Canine,BPV,45,N,264,4.4,115,Faculty,0.64
2023-05-17T00:00:00Z,Beans,481365,4.4,2022-09-20T00:00:00Z,239,7.966666667,Canine,BPV,45,N,264,4.4,115,Tech 1,0
2023-05-17T00:00:00Z,Beans,481365,4.4,2022-09-20T00:00:00Z,239,7.966666667,Canine,BPV,45,N,264,4.4,115,Resident 1,4.66
2023-05-17T00:00:00Z,Beans,481365,4.4,2022-09-20T00:00:00Z,239,7.966666667,Canine,BPV,45,N,264,4.4,115,Resident 2,0.21
2023-05-17T00:00:00Z,Beans,481365,4.4,2022-09-20T00:00:00Z,239,7.966666667,Canine,BPV,45,N,264,4.4,115,Anesthesia,0.13
2023-05-17T00:00:00Z,Klay,487352,4.2,2015-04-18T00:00:00Z,2951,98.36666667,Canine,PDA,110,N,273,4.55,116,Faculty,3.84
2023-05-17T00:00:00Z,Klay,487352,4.2,2015-04-18T00:00:00Z,2951,98.36666667,Canine,PDA,110,N,273,4.55,116,Tech 1,0.05
2023-05-17T00:00:00Z,Klay,487352,4.2,2015-04-18T00:00:00Z,2951,98.36666667,Canine,PDA,110,N,273,4.55,116,Resident 1,6.61
2023-05-17T00:00:00Z,Klay,487352,4.2,2015-04-18T00:00:00Z,2951,98.36666667,Canine,PDA,110,N,273,4.55,116,Resident 2,0.3
2023-05-17T00:00:00Z,Klay,487352,4.2,2015-04-18T00:00:00Z,2951,98.36666667,Canine,PDA,110,N,273,4.55,116,TEE,3.84
2023-05-17T00:00:00Z,Klay,487352,4.2,2015-04-18T00:00:00Z,2951,98.36666667,Canine,PDA,110,N,273,4.55,116,Anesthesia,1.02
2023-05-24T00:00:00Z,Marlo,487419,6.55,2021-09-01T00:00:00Z,630,21,Canine,PDA,125,N,251,4.183333333,117,Faculty,1.44
2023-05-24T00:00:00Z,Marlo,487419,6.55,2021-09-01T00:00:00Z,630,21,Canine,PDA,125,N,251,4.183333333,117,Tech 1,0.01
2023-05-24T00:00:00Z,Marlo,487419,6.55,2021-09-01T00:00:00Z,630,21,Canine,PDA,125,N,251,4.183333333,117,Resident 1,1.58
2023-05-24T00:00:00Z,Marlo,487419,6.55,2021-09-01T00:00:00Z,630,21,Canine,PDA,125,N,251,4.183333333,117,Resident 2,0.94
2023-05-24T00:00:00Z,Marlo,487419,6.55,2021-09-01T00:00:00Z,630,21,Canine,PDA,125,N,251,4.183333333,117,TEE,0.69
2023-06-07T00:00:00Z,Doby,479944,8.9,2022-06-04T00:00:00Z,368,12.26666667,Canine,BPV,135,N,301,5.016666667,118,Faculty,4.29
2023-06-07T00:00:00Z,Doby,479944,8.9,2022-06-04T00:00:00Z,368,12.26666667,Canine,BPV,135,N,301,5.016666667,118,Tech 1,0
2023-06-07T00:00:00Z,Doby,479944,8.9,2022-06-04T00:00:00Z,368,12.26666667,Canine,BPV,135,N,301,5.016666667,118,Resident 1,12.64
2023-06-07T00:00:00Z,Doby,479944,8.9,2022-06-04T00:00:00Z,368,12.26666667,Canine,BPV,135,N,301,5.016666667,118,Resident 2,0.33
2023-06-07T00:00:00Z,Doby,479944,8.9,2022-06-04T00:00:00Z,368,12.26666667,Canine,BPV,135,N,301,5.016666667,118,Anesthesia,0.41
2023-06-14T00:00:00Z,Raider,488669,21.5,2020-10-01T00:00:00Z,986,32.86666667,Canine,PDA,82,N,692,11.53333333,119,Faculty,13
2023-06-14T00:00:00Z,Raider,488669,21.5,2020-10-01T00:00:00Z,986,32.86666667,Canine,PDA,82,N,692,11.53333333,119,Tech 1,0.05
2023-06-14T00:00:00Z,Raider,488669,21.5,2020-10-01T00:00:00Z,986,32.86666667,Canine,PDA,82,N,692,11.53333333,119,Resident 1,9.14
2023-06-14T00:00:00Z,Raider,488669,21.5,2020-10-01T00:00:00Z,986,32.86666667,Canine,PDA,82,N,692,11.53333333,119,Resident 2,0.56
2023-06-14T00:00:00Z,Raider,488669,21.5,2020-10-01T00:00:00Z,986,32.86666667,Canine,PDA,82,N,692,11.53333333,119,TEE,12.77
2023-06-14T00:00:00Z,Raider,488669,21.5,2020-10-01T00:00:00Z,986,32.86666667,Canine,PDA,82,N,692,11.53333333,119,Anesthesia,1.33
2023-06-28T00:00:00Z,Badin,488867,5.9,2023-03-15T00:00:00Z,105,3.5,Canine,BPV,78,N,676,11.26666667,120,Faculty,0.02
2023-06-28T00:00:00Z,Badin,488867,5.9,2023-03-15T00:00:00Z,105,3.5,Canine,BPV,78,N,676,11.26666667,120,Tech 1,0
2023-06-28T00:00:00Z,Badin,488867,5.9,2023-03-15T00:00:00Z,105,3.5,Canine,BPV,78,N,676,11.26666667,120,Resident 1,26.19
2023-06-28T00:00:00Z,Badin,488867,5.9,2023-03-15T00:00:00Z,105,3.5,Canine,BPV,78,N,676,11.26666667,120,Resident 2,4.33
2023-06-28T00:00:00Z,Badin,488867,5.9,2023-03-15T00:00:00Z,105,3.5,Canine,BPV,78,N,676,11.26666667,120,Anesthesia,3.18
2023-07-05T00:00:00Z,Evie,259242,4.36,2019-11-26T00:00:00Z,1317,43.9,Canine,PDA,68,N,142,2.366666667,121,Faculty,0
2023-07-05T00:00:00Z,Evie,259242,4.36,2019-11-26T00:00:00Z,1317,43.9,Canine,PDA,68,N,142,2.366666667,121,Tech 1,0
2023-07-05T00:00:00Z,Evie,259242,4.36,2019-11-26T00:00:00Z,1317,43.9,Canine,PDA,68,N,142,2.366666667,121,Resident 1,1.33
2023-07-05T00:00:00Z,Evie,259242,4.36,2019-11-26T00:00:00Z,1317,43.9,Canine,PDA,68,N,142,2.366666667,121,Resident 2,0.08
2023-07-05T00:00:00Z,Evie,259242,4.36,2019-11-26T00:00:00Z,1317,43.9,Canine,PDA,68,N,142,2.366666667,121,TEE,0.64
2023-07-05T00:00:00Z,Evie,259242,4.36,2019-11-26T00:00:00Z,1317,43.9,Canine,PDA,68,N,142,2.366666667,121,Anesthesia,0
2023-07-12T00:00:00Z,Jade,485848,8.2,2022-11-11T00:00:00Z,243,8.1,Canine,PV Stent,87,N,907,15.11666667,122,Faculty,4.61
2023-07-12T00:00:00Z,Jade,485848,8.2,2022-11-11T00:00:00Z,243,8.1,Canine,PV Stent,87,N,907,15.11666667,122,Tech 1,0.43
2023-07-12T00:00:00Z,Jade,485848,8.2,2022-11-11T00:00:00Z,243,8.1,Canine,PV Stent,87,N,907,15.11666667,122,Resident 1,59.68
2023-07-12T00:00:00Z,Jade,485848,8.2,2022-11-11T00:00:00Z,243,8.1,Canine,PV Stent,87,N,907,15.11666667,122,Resident 2,5.32
2023-07-12T00:00:00Z,Jade,485848,8.2,2022-11-11T00:00:00Z,243,8.1,Canine,PV Stent,87,N,907,15.11666667,122,TEE,20.28
2023-07-12T00:00:00Z,Jade,485848,8.2,2022-11-11T00:00:00Z,243,8.1,Canine,PV Stent,87,N,907,15.11666667,122,Anesthesia,1.43
2023-07-21T00:00:00Z,Grace,490434,36,2012-12-12T00:00:00Z,3873,129.1,Canine,PMI,115,N,250,4.166666667,123,Faculty,0.08
2023-07-21T00:00:00Z,Grace,490434,36,2012-12-12T00:00:00Z,3873,129.1,Canine,PMI,115,N,250,4.166666667,123,Tech 1,0.03
2023-07-21T00:00:00Z,Grace,490434,36,2012-12-12T00:00:00Z,3873,129.1,Canine,PMI,115,N,250,4.166666667,123,Resident 1,14.74
2023-07-21T00:00:00Z,Grace,490434,36,2012-12-12T00:00:00Z,3873,129.1,Canine,PMI,115,N,250,4.166666667,123,Resident 2,1.54
2023-07-21T00:00:00Z,Grace,490434,36,2012-12-12T00:00:00Z,3873,129.1,Canine,PMI,115,N,250,4.166666667,123,Anesthesia,0.36
2023-07-26T00:00:00Z,Liberty,486974,8.18,2022-11-10T00:00:00Z,258,8.6,Canine,BPV,80,N,857,14.28333333,124,Faculty,0.59
2023-07-26T00:00:00Z,Liberty,486974,8.18,2022-11-10T00:00:00Z,258,8.6,Canine,BPV,80,N,857,14.28333333,124,Tech 1,0.08
2023-07-26T00:00:00Z,Liberty,486974,8.18,2022-11-10T00:00:00Z,258,8.6,Canine,BPV,80,N,857,14.28333333,124,Resident 1,13.26
2023-07-26T00:00:00Z,Liberty,486974,8.18,2022-11-10T00:00:00Z,258,8.6,Canine,BPV,80,N,857,14.28333333,124,Resident 2,2.74
2023-07-26T00:00:00Z,Liberty,486974,8.18,2022-11-10T00:00:00Z,258,8.6,Canine,BPV,80,N,857,14.28333333,124,Anesthesia,2.69
2023-07-28T00:00:00Z,Wednesday,490384,27.7,2017-06-28T00:00:00Z,2221,74.03333333,Canine,PMI,94,N,200,3.333333333,125,Faculty,0.82
2023-07-28T00:00:00Z,Wednesday,490384,27.7,2017-06-28T00:00:00Z,2221,74.03333333,Canine,PMI,94,N,200,3.333333333,125,Tech 1,0.02
2023-07-28T00:00:00Z,Wednesday,490384,27.7,2017-06-28T00:00:00Z,2221,74.03333333,Canine,PMI,94,N,200,3.333333333,125,Resident 1,17.72
2023-07-28T00:00:00Z,Wednesday,490384,27.7,2017-06-28T00:00:00Z,2221,74.03333333,Canine,PMI,94,N,200,3.333333333,125,Resident 2,6.4
2023-07-28T00:00:00Z,Wednesday,490384,27.7,2017-06-28T00:00:00Z,2221,74.03333333,Canine,PMI,94,N,200,3.333333333,125,Anesthesia,0.48
2023-07-31T00:00:00Z,Grace,490434,38.5,2012-12-12T00:00:00Z,3883,129.4333333,Canine,PMI,127,N,157,2.616666667,126,Faculty,10.24
2023-07-31T00:00:00Z,Grace,490434,38.5,2012-12-12T00:00:00Z,3883,129.4333333,Canine,PMI,127,N,157,2.616666667,126,Tech 1,0.57
2023-07-31T00:00:00Z,Grace,490434,38.5,2012-12-12T00:00:00Z,3883,129.4333333,Canine,PMI,127,N,157,2.616666667,126,Resident 1,8.8
2023-07-31T00:00:00Z,Grace,490434,38.5,2012-12-12T00:00:00Z,3883,129.4333333,Canine,PMI,127,N,157,2.616666667,126,Anesthesia,0.05
2023-08-02T00:00:00Z,Tank,489130,5.54,2023-02-07T00:00:00Z,176,5.866666667,Canine,BPV,70,N,426,7.1,127,Faculty,1.72
2023-08-02T00:00:00Z,Tank,489130,5.54,2023-02-07T00:00:00Z,176,5.866666667,Canine,BPV,70,N,426,7.1,127,Tech 1,0
2023-08-02T00:00:00Z,Tank,489130,5.54,2023-02-07T00:00:00Z,176,5.866666667,Canine,BPV,70,N,426,7.1,127,Resident 1,8.32
2023-08-02T00:00:00Z,Tank,489130,5.54,2023-02-07T00:00:00Z,176,5.866666667,Canine,BPV,70,N,426,7.1,127,Resident 2,1.33
2023-08-02T00:00:00Z,Tank,489130,5.54,2023-02-07T00:00:00Z,176,5.866666667,Canine,BPV,70,N,426,7.1,127,Anesthesia,0.34
2023-08-03T00:00:00Z,Sadie,268158,30,2016-10-09T00:00:00Z,2489,82.96666667,Canine,BPV,60,N,423,7.05,128,Faculty,8.8
2023-08-03T00:00:00Z,Sadie,268158,30,2016-10-09T00:00:00Z,2489,82.96666667,Canine,BPV,60,N,423,7.05,128,Tech 1,0.05
2023-08-03T00:00:00Z,Sadie,268158,30,2016-10-09T00:00:00Z,2489,82.96666667,Canine,BPV,60,N,423,7.05,128,Resident 1,20.33
2023-08-03T00:00:00Z,Sadie,268158,30,2016-10-09T00:00:00Z,2489,82.96666667,Canine,BPV,60,N,423,7.05,128,Resident 2,2.97
2023-08-03T00:00:00Z,Sadie,268158,30,2016-10-09T00:00:00Z,2489,82.96666667,Canine,BPV,60,N,423,7.05,128,Anesthesia,3.53
2023-08-09T00:00:00Z,Phinias,484852,15.4,2022-12-23T00:00:00Z,229,7.633333333,Canine,PV stent,75,N,1069,17.81666667,129,Faculty,0.71
2023-08-09T00:00:00Z,Phinias,484852,15.4,2022-12-23T00:00:00Z,229,7.633333333,Canine,PV stent,75,N,1069,17.81666667,129,Tech 1,0.1
2023-08-09T00:00:00Z,Phinias,484852,15.4,2022-12-23T00:00:00Z,229,7.633333333,Canine,PV stent,75,N,1069,17.81666667,129,Resident 1,41.17
2023-08-09T00:00:00Z,Phinias,484852,15.4,2022-12-23T00:00:00Z,229,7.633333333,Canine,PV stent,75,N,1069,17.81666667,129,Resident 2,5.43
2023-08-09T00:00:00Z,Phinias,484852,15.4,2022-12-23T00:00:00Z,229,7.633333333,Canine,PV stent,75,N,1069,17.81666667,129,Anesthesia,1.39
2023-08-10T00:00:00Z,Lily,488418,6.5,2022-06-20T00:00:00Z,416,13.86666667,Canine,BPV,71,N,1402,23.36666667,130,Faculty,0.72
2023-08-10T00:00:00Z,Lily,488418,6.5,2022-06-20T00:00:00Z,416,13.86666667,Canine,BPV,71,N,1402,23.36666667,130,Tech 1,0.03
2023-08-10T00:00:00Z,Lily,488418,6.5,2022-06-20T00:00:00Z,416,13.86666667,Canine,BPV,71,N,1402,23.36666667,130,Resident 1,12.51
2023-08-10T00:00:00Z,Lily,488418,6.5,2022-06-20T00:00:00Z,416,13.86666667,Canine,BPV,71,N,1402,23.36666667,130,Resident 2,3.1
2023-08-10T00:00:00Z,Lily,488418,6.5,2022-06-20T00:00:00Z,416,13.86666667,Canine,BPV,71,N,1402,23.36666667,130,Anesthesia,0.12
2023-08-16T00:00:00Z,Zoey,485494,29,2022-06-05T00:00:00Z,437,14.56666667,Canine,BPV,40,N,501,8.35,131,Faculty,1.92
2023-08-16T00:00:00Z,Zoey,485494,29,2022-06-05T00:00:00Z,437,14.56666667,Canine,BPV,40,N,501,8.35,131,Tech 1,0.02
2023-08-16T00:00:00Z,Zoey,485494,29,2022-06-05T00:00:00Z,437,14.56666667,Canine,BPV,40,N,501,8.35,131,Resident 1,4.52
2023-08-16T00:00:00Z,Zoey,485494,29,2022-06-05T00:00:00Z,437,14.56666667,Canine,BPV,40,N,501,8.35,131,Resident 2,0.51
2023-08-16T00:00:00Z,Zoey,485494,29,2022-06-05T00:00:00Z,437,14.56666667,Canine,BPV,40,N,501,8.35,131,Anesthesia,0.1
2023-08-16T00:00:00Z,Gus,491488,7.45,2022-03-16T00:00:00Z,518,17.26666667,Canine,PDA,35,N,296,4.933333333,132,Faculty,1.69
2023-08-16T00:00:00Z,Gus,491488,7.45,2022-03-16T00:00:00Z,518,17.26666667,Canine,PDA,35,N,296,4.933333333,132,Tech 1,0
2023-08-16T00:00:00Z,Gus,491488,7.45,2022-03-16T00:00:00Z,518,17.26666667,Canine,PDA,35,N,296,4.933333333,132,Resident 1,5.79
2023-08-16T00:00:00Z,Gus,491488,7.45,2022-03-16T00:00:00Z,518,17.26666667,Canine,PDA,35,N,296,4.933333333,132,Resident 2,0.61
2023-08-16T00:00:00Z,Gus,491488,7.45,2022-03-16T00:00:00Z,518,17.26666667,Canine,PDA,35,N,296,4.933333333,132,TEE,0.12
2023-08-16T00:00:00Z,Gus,491488,7.45,2022-03-16T00:00:00Z,518,17.26666667,Canine,PDA,35,N,296,4.933333333,132,Anesthesia,0.9
2023-08-17T00:00:00Z,Miss Olive,489755,5.2,2023-04-05T00:00:00Z,134,4.466666667,Canine,BPV,55,N,838,13.96666667,133,Faculty,1.46
2023-08-17T00:00:00Z,Miss Olive,489755,5.2,2023-04-05T00:00:00Z,134,4.466666667,Canine,BPV,55,N,838,13.96666667,133,Tech 1,0.05
2023-08-17T00:00:00Z,Miss Olive,489755,5.2,2023-04-05T00:00:00Z,134,4.466666667,Canine,BPV,55,N,838,13.96666667,133,Resident 1,6.27
2023-08-17T00:00:00Z,Miss Olive,489755,5.2,2023-04-05T00:00:00Z,134,4.466666667,Canine,BPV,55,N,838,13.96666667,133,Resident 2,0.64
2023-08-17T00:00:00Z,Miss Olive,489755,5.2,2023-04-05T00:00:00Z,134,4.466666667,Canine,BPV,55,N,838,13.96666667,133,Anesthesia,0.54
2023-08-30T00:00:00Z,Luna,486500,21.2,2021-12-01T00:00:00Z,637,21.23333333,Canine,BPV,43,N,708,11.8,134,Faculty,5.12
